compound_id,historical_alias,profiles_evaluated,top3_profile_count,top5_profile_count,best_rank,worst_rank,mean_profile_rank,interpretation
ATP-HTVS-0009DAEDE04F,79971,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D4C1A78D47F2,58401,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D4F4D34A0DC7,514,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D51006C467E8,12578,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D52094086515,83715,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D53BE49171F7,23619,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D57D92118EC0,78850,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D57FDE5925BA,51522,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D5881C68A9EC,95073,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D5ACD41550DD,96737,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D5ACDDA463EA,75745,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D6043925B579,66273,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D60AE40A828F,84162,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D63540CFF382,77571,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D650FAE25B13,75203,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D65E1879A1C4,90530,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D67E347CF5B0,32641,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D68829BAAF56,35266,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D6CA2B69D609,57026,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D7583D638CF7,84707,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D76C38158727,59906,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D773B3DD8BD5,77090,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D78134F4C173,91073,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D7F859CCB519,2849,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D7FBECEDF81C,79746,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D806BF0778F9,63233,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D820D8B9E61C,28163,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D831575BA0F0,75715,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D839BC34DAE7,4771,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D86CED65A6E1,74497,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D8D752145B88,75714,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D8E733A39BE5,30819,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D9159AF95984,74371,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D925B2862DC5,91491,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D928A6F83D7E,93473,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D93071962BA3,31554,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-D9724DB0D106,63362,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DAC48F0443BB,71459,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DADEC6686275,95745,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DB2D048ED873,53154,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DB45F9B4D40D,94625,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DB6DF45B456E,23457,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DB94924E5291,95553,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DB99DC1A003A,67553,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DBA84DBB4449,75299,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DBCC5241A393,4707,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DC065C207C84,1282,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DC18FC237305,12291,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DC20B32D34B9,85249,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DC6B7BCD18A9,22914,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DC74BD16E68F,93697,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DCC6353C2378,60993,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DCF81E89AD2E,18466,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DD1946FA5AC5,93185,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DD420CB019C5,66339,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DD59A7F9A26E,30113,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DD7A369608E2,55074,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DDBB6FEB6103,43170,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DDC2C96F44C1,78947,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DDCEA98BB6BE,81569,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DDD75C103081,34241,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DDECBBA12C43,32899,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DE3670B8C5ED,53473,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DED96A59EB26,77315,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DF13A29C86DC,74403,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DF25A3EF4846,92450,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DF2EF65723F2,77667,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DF60AB231AB0,75491,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DF8AF7E8BFB3,30433,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DF95DE08029D,59970,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DF96FF74234A,32323,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DFB30BBC8B3D,65474,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DFD60D9DE448,62242,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-DFE69C12D963,69825,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E0074D38582E,55073,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E00D3A602E3C,48993,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E027274C2018,1953,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E0444895C82B,63873,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E05E864FAEC7,61057,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E0849D225AC7,3554,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E08CF4D489F1,75427,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E08F75BAC913,81122,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E0D09F3A28CB,93633,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E0E8748999A4,82849,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E124973F868C,75906,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E14A9B461B4E,20705,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E1C245C409AF,78465,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E1C6EE43BDB1,58563,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E1CE322086D6,92705,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E1EEBF193F90,39106,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E2020C00AE4E,70850,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E20398B5FF99,20961,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E22DE85EEE62,82273,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E2321FC28CB2,69889,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E2660D394356,62850,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E27332E37A66,84834,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E298C966C019,61537,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E2A28C61F774,89313,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E2AE692EC3A5,69985,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E2D3668E21DF,35265,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E317819F970C,32035,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E340B301DB22,93474,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E35DF7DBF452,50818,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E366C71D7075,82403,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E381363CD12F,95042,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E38D6BC47DFC,96385,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E3DAAD165412,4865,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E3E3C457ADC4,20867,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E4024F0AB59A,22913,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E41D62FB159D,67521,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E4A79D64766C,52865,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E4F433E7DDB9,59170,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E4F9B23534EC,95617,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E50B3258D66C,64642,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E5267662EBE5,71810,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E53927646B4E,32802,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E53B79A527AF,80129,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E5655BB07D18,88386,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E5C360ABD75A,8321,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E60052B60ACE,93731,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E624AA265EBA,86593,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E6B57BB86B33,99617,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E6C07A7730FF,89954,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E6E3A92D5598,89731,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E6F8A3974F14,60291,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E71202E475AE,88195,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E78B37070E90,57507,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E79C34F2E4E5,5313,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E7B44E0E6F2B,46529,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E7CE93BF7585,40738,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E7DA22DA6C24,30626,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E80053830AA7,51267,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E80A62EE0257,22690,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E82D7E524403,38786,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E85A4EEDAC38,71681,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E85D4903F0A1,48227,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E888CD26917F,61570,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E89D68A8E825,49475,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E8C4233BC4EE,98946,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E8F6FC3C759E,73411,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-E912078D9741,5571,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EAB5C9B34043,90659,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EAC68E01988F,55553,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EAD1C8AFD4A9,38178,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EAE06126CF40,15907,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EB0B96E798C5,89859,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EB12E3425930,44387,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EB1E3022AC0C,49826,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EB500473345C,44738,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EB51C7366B34,83106,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EBA0F745595A,79777,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EBADA6179138,70403,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EBCFEAF5D9E7,28865,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EBFF1A375D8B,77347,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EC2D3AD3168F,83201,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EC4610FFE6DC,42498,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EC5DC094D49F,51715,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-ECFCDEE54331,47682,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-ED186549DA4C,82466,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-ED381154F376,3425,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-ED9FB8DD8268,75073,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EDD9885A2235,72929,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EE25A0930777,61857,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EE3EC74621FE,36163,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EE5B82122D17,84066,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EE6CCEFDAAD0,33217,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EE8A818A3017,72097,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EE9B34D8B24D,20323,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EEA70E20167C,92483,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EEBB6926EC22,55779,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EEE4DEAD393E,83169,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EF007D703862,59907,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EF0129487CC6,92769,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EF17DB58F500,88321,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EF3EA56789AA,30145,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EF5E324DB424,43521,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EFBD886B8952,44611,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-EFE421C91038,75778,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F056EC0EC7E7,77666,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F05D07B9382E,64417,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F084EE8F7246,75458,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F08817EB9A7A,20546,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F0989AC93CC9,68962,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F0AA189EB18F,6785,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F0B899F1EF1B,71170,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F0EA8E73CD83,77665,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F13E60D2EE86,44546,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F15CD1C1F5FF,30753,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F1ABC01A08C5,11618,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F1D0837E8A30,75426,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F1F8D839F8AD,84801,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F21E42254560,75617,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F223CD517CA5,81858,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F256B691D902,35106,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F2668BF9E9B1,75713,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F282BC43258B,69537,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F2D870036CD8,77057,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F308899F49E6,52515,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F3219ACF1618,57027,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F324B4F6FF43,83745,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F38CDD17995D,90338,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F3AEEA9B80E5,57219,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F3E91D83A828,87939,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F41515D25613,53155,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F41DED161E75,76578,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F42EC288DBA1,90369,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F451F6F34F85,58210,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F4D02DC184DE,81059,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F4EB0A3B6A53,75779,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F4F3BDD05BAD,69409,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F52F884BA0B4,90082,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F53B308249C7,20321,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F54B40793D2A,97538,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F5512CD55A37,82947,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F5557C46ACCD,63875,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F58C213B60A1,42531,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F60BECC0718F,6465,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F62C08D65C28,64449,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F63C80F910BB,35107,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F6463DC49025,85091,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F666156B37DE,83426,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F6E066811CCA,93985,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F716E067906C,34083,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F7366BF3987A,91202,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F7676420B267,82209,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F79E64AB5B06,93986,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F7B411FBCEC8,33283,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F7CD2DD67DA6,82467,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F7D4BFA34903,39425,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F7EFD494BF14,96481,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F89CD1E9CA34,79201,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F8BD3C119C5E,34435,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F8C49F655F6D,82083,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F8CA9C936D19,66177,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F8CD80CEA373,94177,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F8D08A3E140C,71809,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F8D25E752EF8,79427,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F92825C2DD85,36035,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F937C5B79A0E,20675,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F93F310E89BE,68578,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F97015D0DCF4,74337,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F99370747DC9,42113,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F9B5ED51D5DA,81571,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F9EAD73A28F1,29603,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-F9F42C67BCEC,77858,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FA0319FBED9B,77281,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FA2DABCA7F05,83075,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FAA4B7BBA523,36065,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FAB6E8368155,91075,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FACA1D344F25,57537,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FACA9080893C,78018,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FB09B772C34B,61507,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FB368C7A9127,88323,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FBBE5B904E6C,68643,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FBE624773B31,69761,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FC258B4525E9,43202,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FC28EB1BA5EE,84353,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FC30DD28CEC3,23971,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FC39CD496C36,2019,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FC732D287CB6,71265,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FC91B4531E6F,71458,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FCCFF683ADF4,53123,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FD26B682FD2E,69634,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FD637A018D73,72994,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FD8D954BBECF,27202,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FDA25AF4FB7A,28449,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FDB0B4A5AF84,91043,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FDB0F1EC6F74,93059,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FDDF48EBDCF8,78017,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
ATP-HTVS-FE1522AA7EF8,69793,4,0,0,,,,cross-profile decision consistency; not experimental hit frequency
