canonical_smiles,scaffold,context,label_log10,measurement_count,sample_weight,data_origin,references
CCN1CCC=c2cc3c4nc2=CC=CC(=CC=CC=CC(CCNC3)CC1)CS4,C1=CC=C2C=CC=c3nc(c4cc3=CCCNCCC(C=C1)CCNC4)SC2,Pseudomonas aeruginosa ATCC BAA 2109 (MDR),1.806179973983887,1,1.0,External_Dataset_v2,Amine Basicity of Quinoline ATP Synthase Inhibitors Drives Antibacterial Activity against Pseudomonas aeruginosa | DOI:10.1021/acsmedchemlett.3c00480
CCN1CCC=c2cc3c4nc2=CC=CC(=CC=CC=CC(CCNC3)CC1)CS4,C1=CC=C2C=CC=c3nc(c4cc3=CCCNCCC(C=C1)CCNC4)SC2,Pseudomonas aeruginosa ATCC BAA 2110 (MDR),1.2041199826559248,1,1.0,External_Dataset_v2,Amine Basicity of Quinoline ATP Synthase Inhibitors Drives Antibacterial Activity against Pseudomonas aeruginosa | DOI:10.1021/acsmedchemlett.3c00480
CCN1CCC=c2cc3c4nc2=CC=CC(=CC=CC=CC(CCNC3)CC1)CS4,C1=CC=C2C=CC=c3nc(c4cc3=CCCNCCC(C=C1)CCNC4)SC2,Pseudomonas aeruginosa PΔ6 (efflux knockout),1.2041199826559248,1,1.0,External_Dataset_v2,Amine Basicity of Quinoline ATP Synthase Inhibitors Drives Antibacterial Activity against Pseudomonas aeruginosa | DOI:10.1021/acsmedchemlett.3c00480
CCN1CCCC1CNC(=O)[C@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)[C@H]2O)NC(=O)[C@H](N)c2ccc(O)c(c2)Oc2cc(O)cc4c2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,O=C1Cc2cccc(c2)Oc2cccc(c2)[C@@H]2NC(=O)[C@@H](Cc3ccc(cc3)Oc3cc4cc(c3)[C@@H](NC2=O)C(=O)N[C@H]2C(=O)N[C@@H](Cc3ccc(cc3)O4)C(=O)N[C@H](C(=O)NCC3CCCN3)c3ccccc3-c3cccc2c3)N1,Escherichia coli,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological properties of N63-carboxamides of teicoplanin antibiotics. Structure-activity relationships. | DOI:10.1021/jm00131a007
CCN1CCCC1CNC(=O)[C@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)Oc5cc3cc(c5O)Oc3ccc(cc3Cl)[C@H]2O)NC(=O)[C@H](N)c2ccc(O)c(c2)Oc2cc(O)cc4c2)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,O=C1Cc2cccc(c2)Oc2cccc(c2)[C@@H]2NC(=O)[C@@H](Cc3ccc(cc3)Oc3cc4cc(c3)[C@@H](NC2=O)C(=O)N[C@H]2C(=O)N[C@@H](Cc3ccc(cc3)O4)C(=O)N[C@H](C(=O)NCC3CCCN3)c3ccccc3-c3cccc2c3)N1,Pseudomonas aeruginosa,1.806179973983887,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and biological properties of N63-carboxamides of teicoplanin antibiotics. Structure-activity relationships. | DOI:10.1021/jm00131a007
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)COC23)c2ccc(OC(N)=O)cc2)C(=O)C1=O,O=C1NCCN(C(=O)NC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)COC23)c2ccccc2)C1=O,Escherichia coli,1.0969100130080565,1,1.0,External_Dataset_v2,ChEMBL | 1-Oxacephalosporins: enhancement of beta-lactam reactivity and antibacterial activity. | DOI:10.1021/jm00133a018
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)COC23)c2ccc(OC(N)=O)cc2)C(=O)C1=O,O=C1NCCN(C(=O)NC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)COC23)c2ccccc2)C1=O,Klebsiella pneumoniae,1.0969100130080565,1,1.0,External_Dataset_v2,ChEMBL | 1-Oxacephalosporins: enhancement of beta-lactam reactivity and antibacterial activity. | DOI:10.1021/jm00133a018
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(OC(N)=O)cc2)C(=O)C1=O,O=C1NCCN(C(=O)NC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CSC23)c2ccccc2)C1=O,Escherichia coli,0.04845500650402823,1,1.0,External_Dataset_v2,ChEMBL | 1-Oxacephalosporins: enhancement of beta-lactam reactivity and antibacterial activity. | DOI:10.1021/jm00133a018
CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(OC(N)=O)cc2)C(=O)C1=O,O=C1NCCN(C(=O)NC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CSC23)c2ccccc2)C1=O,Klebsiella pneumoniae,-1.3010299956639813,1,1.0,External_Dataset_v2,ChEMBL | 1-Oxacephalosporins: enhancement of beta-lactam reactivity and antibacterial activity. | DOI:10.1021/jm00133a018
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(COC(=O)N4CCN(c5cc6c(cc5F)c(=O)c(C(=O)O)cn6C5CC5)CC4)CS[C@H]23)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3C=C(COC(=O)N4CCN(c5ccc6c(=O)ccn(C7CC7)c6c5)CC4)CS[C@H]23)c2ccccc2)C1=O,Klebsiella pneumoniae,-0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | Dual-action cephalosporins: cephalosporin 3'-quinolone carbamates. | DOI:10.1021/jm00113a026
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(COC(=O)N4CCN(c5cc6c(cc5F)c(=O)c(C(=O)O)cn6C5CC5)CC4)CS[C@H]23)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3C=C(COC(=O)N4CCN(c5ccc6c(=O)ccn(C7CC7)c6c5)CC4)CS[C@H]23)c2ccccc2)C1=O,Pseudomonas aeruginosa,0.1505149978319906,1,1.0,External_Dataset_v2,ChEMBL | Dual-action cephalosporins: cephalosporin 3'-quinolone carbamates. | DOI:10.1021/jm00113a026
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.C[C@]1(COC(=O)Cc2ccc(O)c(O)c2)[C@H](C(=O)[O-])N2C(=O)/C(=C/c3ccccn3)C2S1(=O)=O.[Na+].[Na+],O=C(Cc1ccccc1)OCC1CN2C(=O)/C(=C/c3ccccn3)C2S1(=O)=O.O=C1NCCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | The synthesis and evaluation of 6-alkylidene-2'beta-substituted penam sulfones as beta-lactamase inhibitors. | DOI:10.1016/s0960-894x(99)00325-x
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.C[C@]1(COC(=O)Cc2ccc(O)c(O)c2)[C@H](C(=O)[O-])N2C(=O)/C(=C/c3ccccn3)C2S1(=O)=O.[Na+].[Na+],O=C(Cc1ccccc1)OCC1CN2C(=O)/C(=C/c3ccccn3)C2S1(=O)=O.O=C1NCCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Klebsiella pneumoniae,0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | The synthesis and evaluation of 6-alkylidene-2'beta-substituted penam sulfones as beta-lactamase inhibitors. | DOI:10.1016/s0960-894x(99)00325-x
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.C[C@]1(COC(=O)Cc2ccc(O)c(O)c2)[C@H](C(=O)[O-])N2C(=O)/C(=C/c3ccccn3)C2S1(=O)=O.[Na+].[Na+],O=C(Cc1ccccc1)OCC1CN2C(=O)/C(=C/c3ccccn3)C2S1(=O)=O.O=C1NCCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Pseudomonas aeruginosa,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | The synthesis and evaluation of 6-alkylidene-2'beta-substituted penam sulfones as beta-lactamase inhibitors. | DOI:10.1016/s0960-894x(99)00325-x
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.C[C@]1(Cn2ccnn2)C(C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+].[Na+],O=C1C[C@@H]2N1CC(Cn1ccnn1)S2(=O)=O.O=C1NCCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | The synthesis and evaluation of 6-alkylidene-2'beta-substituted penam sulfones as beta-lactamase inhibitors. | DOI:10.1016/s0960-894x(99)00325-x
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.C[C@]1(Cn2ccnn2)C(C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+].[Na+],O=C1C[C@@H]2N1CC(Cn1ccnn1)S2(=O)=O.O=C1NCCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Klebsiella pneumoniae,0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | The synthesis and evaluation of 6-alkylidene-2'beta-substituted penam sulfones as beta-lactamase inhibitors. | DOI:10.1016/s0960-894x(99)00325-x
CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.C[C@]1(Cn2ccnn2)C(C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+].[Na+],O=C1C[C@@H]2N1CC(Cn1ccnn1)S2(=O)=O.O=C1NCCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Pseudomonas aeruginosa,1.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | The synthesis and evaluation of 6-alkylidene-2'beta-substituted penam sulfones as beta-lactamase inhibitors. | DOI:10.1016/s0960-894x(99)00325-x
CCN1CCN(C(=O)NCC2CC(SC3=C(C(=O)[O-])N4C(=O)[C@H]([C@@H](C)O)[C@H]4[C@H]3C)CO2)C(=O)C1=O.[Na+],O=C1NCCN(C(=O)NCC2CC(SC3=CN4C(=O)C[C@H]4C3)CO2)C1=O,Escherichia coli,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and structure-activity relationships of novel THF 1-methylcarbapenems II | DOI:10.1016/S0960-894X(97)10143-3
CCN1CCN(C(=O)NCC2CC(SC3=C(C(=O)[O-])N4C(=O)[C@H]([C@@H](C)O)[C@H]4[C@H]3C)CO2)C(=O)C1=O.[Na+],O=C1NCCN(C(=O)NCC2CC(SC3=CN4C(=O)C[C@H]4C3)CO2)C1=O,Pseudomonas aeruginosa,2.1072099696478683,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and structure-activity relationships of novel THF 1-methylcarbapenems II | DOI:10.1016/S0960-894X(97)10143-3
CCN1CCN(C(=O)NC[C@H]2OCC[C@H]2SC2=C(C(=O)[O-])N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)C(=O)C1=O.[Na+],O=C1NCCN(C(=O)NC[C@H]2OCC[C@H]2SC2=CN3C(=O)C[C@H]3C2)C1=O,Pseudomonas aeruginosa,1.3546349804879154,1,1.0,External_Dataset_v2,ChEMBL | Synthesis and structure-activity relationships of novel THF 1-methylcarbapenems II | DOI:10.1016/S0960-894X(97)10143-3
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CN4CCN(c5cc6c(cc5F)c(=O)c(C(=O)O)cn6C5CC5)CC4)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C=C(CN4CCN(c5ccc6c(=O)ccn(C7CC7)c6c5)CC4)CS[C@H]23)c2ccccc2)C1=O,Klebsiella pneumoniae,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Dual-action cephalosporins incorporating a 3'-tertiary-amine-linked quinolone. | DOI:10.1021/jm00029a012
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CN4CCN(c5cc6c(cc5F)c(=O)c(C(=O)O)cn6C5CC5)CC4)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C=C(CN4CCN(c5ccc6c(=O)ccn(C7CC7)c6c5)CC4)CS[C@H]23)c2ccccc2)C1=O,Pseudomonas aeruginosa,0.6020599913279624,1,1.0,External_Dataset_v2,ChEMBL | Dual-action cephalosporins incorporating a 3'-tertiary-amine-linked quinolone. | DOI:10.1021/jm00029a012
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C=C(CSc4nnn[nH]4)CS[C@H]23)c2ccccc2)C1=O,Acinetobacter baumannii,0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | In vitro antimicrobial activity and mutant prevention concentration of colistin against Acinetobacter baumannii. | DOI:10.1128/aac.00264-10
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2C(O)[C@H](C)[C@@H]3C(=O)OCOC(=O)C(C)(C)C)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCC[C@H]23)c2ccccc2)C1=O,Escherichia coli,0.7958800173440752,1,1.0,External_Dataset_v2,ChEMBL | Cephalosporins to carbapenems: 1-oxygenated carbapenems and carbapenams. | DOI:10.1021/jm00163a048
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2C(O)[C@H](C)[C@@H]3C(=O)OCOC(=O)C(C)(C)C)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCC[C@H]23)c2ccccc2)C1=O,Klebsiella pneumoniae,1.0969100130080565,1,1.0,External_Dataset_v2,ChEMBL | Cephalosporins to carbapenems: 1-oxygenated carbapenems and carbapenams. | DOI:10.1021/jm00163a048
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2C(O)[C@H](C)[C@@H]3C(=O)OCOC(=O)C(C)(C)C)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCC[C@H]23)c2ccccc2)C1=O,Pseudomonas aeruginosa,2.3010299956639813,1,1.0,External_Dataset_v2,ChEMBL | Cephalosporins to carbapenems: 1-oxygenated carbapenems and carbapenams. | DOI:10.1021/jm00163a048
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Acinetobacter baumannii,1.2041199826559248,1,1.0,External_Dataset_v2,"ChEMBL | AFN-1252, a FabI inhibitor, demonstrates a Staphylococcus-specific spectrum of activity. | DOI:10.1128/aac.00400-09|ChEMBL | Characterization of an integron carrying blaIMP-1 and a new aminoglycoside resistance gene, aac(6')-31, and its dissemination among genetically unrelated clinical isolates in a Brazilian hospital. | DOI:10.1128/aac.00838-06|ChEMBL | Characterization of the carbapenem-hydrolyzing oxacillinase oxa-58 in an Acinetobacter genospecies 3 clinical isolate. | DOI:10.1128/aac.00072-08|ChEMBL | Comparative in vitro activities of nemonoxacin (TG-873870), a novel nonfluorinated quinolone, and other quinolones against clinical isolates. | DOI:10.1128/aac.01197-09|ChEMBL | Extended-spectrum cephalosporinase in Acinetobacter baumannii. | DOI:10.1128/aac.00050-10|ChEMBL | Genetic and biochemical characterization of the first extended-spectrum CARB-type beta-lactamase, RTG-4, from Acinetobacter baumannii. | DOI:10.1128/aac.01164-08|ChEMBL | Genetic basis of multidrug resistance in Acinetobacter clinical isolates in Taiwan. | DOI:10.1128/aac.01398-09|ChEMBL | In vitro antimicrobial activity and mutant prevention concentration of colistin against Acinetobacter baumannii. | DOI:10.1128/aac.00264-10|ChEMBL | Molecular epidemiology of imipenem-resistant Acinetobacter haemolyticus and Acinetobacter baumannii isolates carrying plasmid-mediated OXA-40 from a Portuguese hospital. | DOI:10.1128/aac.00267-07|ChEMBL | OXA-143, a novel carbapenem-hydrolyzing class D beta-lactamase in Acinetobacter baumannii. | DOI:10.1128/aac.00856-09|ChEMBL | Tigecycline Efflux as a Mechanism for Nonsusceptibility in Acinetobacter baumannii. | DOI:10.1128/aac.01198-06"
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Acinetobacter baumannii AYE expressing VEB-1 gene,2.1072099696478683,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Acinetobacter baumannii CIP70.10,0.6020599913279624,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Acinetobacter baumannii KI,2.1072099696478683,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli,0.9030899869919435,1,1.0,External_Dataset_v2,ChEMBL | The synthesis and evaluation of 6-alkylidene-2'beta-substituted penam sulfones as beta-lactamase inhibitors. | DOI:10.1016/s0960-894x(99)00325-x
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli TOP10 harboring pADC-11 plasmid,0.9030899869919435,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli TOP10 harboring pADC-11 plasmid carrying entire blaAmpC gene,2.1072099696478683,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli TOP10 harboring pADC-11 plasmid carrying entire blaAmpC gene with alanine residue deletion at 215 position and R210P substitution,2.4082399653118496,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli TOP10 harboring pADC-11 plasmid carrying entire blaAmpC gene with alanine residue insertion at 215 position,2.4082399653118496,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli TOP10 harboring pADC-33 plasmid,1.505149978319906,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli TOP10 harboring pADC-33 plasmid carrying entire blaAmpC gene with alanine residue deletion at 215 position,2.4082399653118496,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli TOP10 harboring pADC-33 plasmid carrying entire blaAmpC gene with alanine residue deletion at 215 position and R210P substitution,2.257724967479859,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli TOP10 harboring pADC-50 plasmid,1.2041199826559248,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3CCS[C@H]23)c2ccccc2)C1=O,Escherichia coli TOP10 harboring pTOPO plasmid,0.0,1,1.0,Member2_GN_MIC,CHEMBL1649315
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2CN3CC(C#N)=C(C(=O)O)N3C2=O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@H]2CN3CC=CN3C2=O)c2ccccc2)C1=O,Escherichia coli,0.0,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2CN3CC(C#N)=C(C(=O)O)N3C2=O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@H]2CN3CC=CN3C2=O)c2ccccc2)C1=O,Klebsiella pneumoniae,-0.3010299956639812,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2CN3CC(C#N)=C(C(=O)O)N3C2=O)c2ccccc2)C(=O)C1=O,O=C1NCCN(C(=O)N[C@@H](C(=O)N[C@H]2CN3CC=CN3C2=O)c2ccccc2)C1=O,Pseudomonas aeruginosa,2.1072099696478683,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationship within a series of pyrazolidinone antibacterial agents. 2. Effect of side-chain modification on in vitro activity and pharmacokinetic parameters. | DOI:10.1021/jm00074a002
CCN1CCN(C[C@@H]2C[C@H](SC3=C(C(=O)O)N4C(=O)C([C@@H](C)O)C4[C@H]3C)CN2)S1(=O)=O,O=C1CC2CC(S[C@@H]3CN[C@H](CN4CCNS4(=O)=O)C3)=CN12,Acinetobacter baumannii,1.3979400086720377,1,1.0,External_Dataset_v2,ChEMBL | Novel lbeta-methylcarbapenems having cyclic sulfonamide moieties: synthesis and evaluation of in vitro antibacterial activity. | DOI:10.1016/j.ejmech.2007.02.001
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,O=c1cc2n(c3cc(N4CCNCC4)ccc13)CS2,Klebsiella pneumoniae,-1.3010299956639813,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011"
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,O=c1cc2n(c3cc(N4CCNCC4)ccc13)CS2,Pseudomonas aeruginosa,-0.10790539730951958,1,1.0,External_Dataset_v2,"ChEMBL | Studies on pyridonecarboxylic acids. 1. Synthesis and antibacterial evaluation of 7-substituted-6-halo-4-oxo-4H-[1,3]thiazeto[3,2-a]quinoline-3- carboxylic acids. | DOI:10.1021/jm00103a011"
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,Escherichia coli,-0.3979400086720376,1,1.0,External_Dataset_v2,ChEMBL | Artificial neural network applied to prediction of fluorquinolone antibacterial activity by topological methods. | DOI:10.1021/jm980448z
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,Pseudomonas aeruginosa,0.2041199826559248,1,1.0,External_Dataset_v2,ChEMBL | Structure-activity relationships of the quinolone antibacterials against mycobacteria: effect of structural changes at N-1 and C-7. | DOI:10.1021/jm9507082
